Entity,Day,COVID-19 doses (daily)
Dominican Republic,2022-04-23,1251
Dominican Republic,2022-04-24,683
Dominican Republic,2022-04-25,1850
Dominican Republic,2022-04-26,2592
Dominican Republic,2022-04-27,2361
Dominican Republic,2022-04-28,2429
Dominican Republic,2022-04-29,2346
Dominican Republic,2022-04-30,1085
Dominican Republic,2022-05-01,344
Dominican Republic,2022-05-02,474
Dominican Republic,2022-05-03,2118
Dominican Republic,2022-05-04,2432
Dominican Republic,2022-05-05,2036
Dominican Republic,2022-05-06,1879
Dominican Republic,2022-05-07,814
Dominican Republic,2022-05-08,527
Dominican Republic,2022-05-09,2286
Dominican Republic,2022-05-10,2583
Dominican Republic,2022-05-11,2828
Dominican Republic,2022-05-12,2505
Dominican Republic,2022-05-13,2470
Dominican Republic,2022-05-14,1384
Dominican Republic,2022-05-15,720
Dominican Republic,2022-05-16,2535
Dominican Republic,2022-05-17,3092
Dominican Republic,2022-05-18,3567
Dominican Republic,2022-05-19,3779
Dominican Republic,2022-05-20,3826
Dominican Republic,2022-05-21,1779
Dominican Republic,2022-05-22,878
Dominican Republic,2022-05-23,3229
Dominican Republic,2022-05-24,3567
Dominican Republic,2022-05-25,3685
Dominican Republic,2022-05-26,3198
Dominican Republic,2022-05-27,3406
Dominican Republic,2022-05-28,2013
Dominican Republic,2022-05-29,441
Dominican Republic,2022-05-30,3591
Dominican Republic,2022-05-31,4113
Dominican Republic,2022-06-01,4358
Dominican Republic,2022-06-02,4458
Dominican Republic,2022-06-05,952
Dominican Republic,2022-06-06,4306
Dominican Republic,2022-06-07,4310
Dominican Republic,2022-06-08,4676
Dominican Republic,2022-06-09,4422
Dominican Republic,2022-06-10,4848
Dominican Republic,2022-06-11,2461
Dominican Republic,2022-06-12,1015
Dominican Republic,2022-06-13,4562
Dominican Republic,2022-06-14,4699
Dominican Republic,2022-06-15,5070
Dominican Republic,2022-06-16,1513
Dominican Republic,2022-06-17,4222
Dominican Republic,2022-06-18,2046
Dominican Republic,2022-06-19,805
Dominican Republic,2022-06-20,4450
Dominican Republic,2022-06-21,4418
Dominican Republic,2022-06-22,5509
Dominican Republic,2022-06-23,4083
Dominican Republic,2022-06-24,4477
Dominican Republic,2022-06-25,2345
Dominican Republic,2022-06-26,967
Dominican Republic,2022-06-27,4475
Dominican Republic,2022-06-28,4700
Dominican Republic,2022-06-29,4643
Dominican Republic,2022-06-30,4529
Dominican Republic,2022-07-01,4536
Dominican Republic,2022-07-02,2182
Dominican Republic,2022-07-03,746
Dominican Republic,2022-07-04,4011
Dominican Republic,2022-07-05,4428
Dominican Republic,2022-07-06,4681
Dominican Republic,2022-07-09,2148
Dominican Republic,2022-07-10,874
Dominican Republic,2022-07-11,4243
Dominican Republic,2022-07-12,4296
Dominican Republic,2022-07-13,4641
Dominican Republic,2022-07-14,4369
Dominican Republic,2022-07-15,3912
Dominican Republic,2022-07-16,2172
Dominican Republic,2022-07-17,951
Dominican Republic,2022-07-18,3790
Dominican Republic,2022-07-19,4197
Dominican Republic,2022-07-20,4299
Dominican Republic,2022-07-21,3845
Dominican Republic,2022-07-24,886
Dominican Republic,2022-07-25,3683
Dominican Republic,2022-07-26,4116
Dominican Republic,2022-07-27,4270
Dominican Republic,2022-08-02,3709
Dominican Republic,2022-08-03,3806
Dominican Republic,2022-08-04,3655
Dominican Republic,2022-08-05,3648
Dominican Republic,2022-08-06,1667
Dominican Republic,2022-08-07,677
Dominican Republic,2022-08-08,3356
Dominican Republic,2022-08-09,3451
Dominican Republic,2022-08-10,3605
Dominican Republic,2022-08-11,3821
Dominican Republic,2022-08-12,4089
Dominican Republic,2022-08-13,1703
Dominican Republic,2022-08-14,810
Dominican Republic,2022-08-15,3411
Dominican Republic,2022-08-16,1210
Dominican Republic,2022-08-17,3313
Dominican Republic,2022-08-18,3150
Dominican Republic,2022-08-19,3196
Dominican Republic,2022-08-20,1427
Dominican Republic,2022-08-21,726
Dominican Republic,2022-08-22,3295
Dominican Republic,2022-08-23,3378
Dominican Republic,2022-08-26,2915
Dominican Republic,2022-08-27,1280
Dominican Republic,2022-08-28,763
Dominican Republic,2022-08-29,3069
Dominican Republic,2022-08-30,3245
Dominican Republic,2022-08-31,3322
Dominican Republic,2022-09-01,3123
Dominican Republic,2022-09-02,3080
Dominican Republic,2022-09-03,1409
Dominican Republic,2022-09-04,678
Dominican Republic,2022-09-05,2804
Dominican Republic,2022-09-06,3212
Dominican Republic,2022-09-07,3270
Dominican Republic,2022-09-08,3149
Dominican Republic,2022-09-09,3068
Dominican Republic,2022-09-10,1263
Dominican Republic,2022-09-11,666
Dominican Republic,2022-09-12,3276
Dominican Republic,2022-09-13,2824
Dominican Republic,2022-09-14,3374
Dominican Republic,2022-09-18,419
Dominican Republic,2022-09-21,2896
Dominican Republic,2022-09-22,2800
Dominican Republic,2022-09-23,2911
Dominican Republic,2022-09-24,831
Dominican Republic,2022-09-25,600
Dominican Republic,2022-09-26,2616
Dominican Republic,2022-09-27,2491
Dominican Republic,2022-09-28,2951
Dominican Republic,2022-09-29,2628
Dominican Republic,2022-09-30,2927
Dominican Republic,2022-10-01,1262
Dominican Republic,2022-10-02,554
Dominican Republic,2022-10-03,2693
Dominican Republic,2022-10-04,2601
Dominican Republic,2022-10-05,2737
Dominican Republic,2022-10-06,2714
Dominican Republic,2022-10-07,2474
Dominican Republic,2022-10-08,1200
Dominican Republic,2022-10-09,768
Dominican Republic,2022-10-14,1937
Dominican Republic,2022-10-17,2109
Dominican Republic,2022-10-18,2177
Dominican Republic,2022-10-19,2218
Dominican Republic,2022-10-20,1986
Dominican Republic,2022-10-21,1958
Dominican Republic,2022-10-22,1032
Dominican Republic,2022-10-23,470
Dominican Republic,2022-10-24,1805
Dominican Republic,2022-10-25,1938
Dominican Republic,2022-10-26,2026
Dominican Republic,2022-10-27,2164
Dominican Republic,2022-10-28,1675
Dominican Republic,2022-10-31,1788
Dominican Republic,2022-11-01,1897
Dominican Republic,2022-11-02,1911
Dominican Republic,2022-11-03,2152
Dominican Republic,2022-11-04,1972
Dominican Republic,2022-11-05,783
Dominican Republic,2022-11-06,455
Dominican Republic,2022-11-07,1857
Dominican Republic,2022-11-08,1868
Dominican Republic,2022-11-09,2016
Dominican Republic,2022-11-10,2129
Dominican Republic,2022-11-11,1854
Dominican Republic,2022-11-12,963
Dominican Republic,2022-11-13,436
Dominican Republic,2022-11-14,1841
Dominican Republic,2022-11-15,1780
Dominican Republic,2022-11-16,1936
Dominican Republic,2022-11-17,1856
Dominican Republic,2022-11-18,1780
Dominican Republic,2022-11-21,1711
Dominican Republic,2022-11-22,1885
Dominican Republic,2022-11-23,1609
Dominican Republic,2022-11-27,363
Dominican Republic,2022-11-28,1685
Dominican Republic,2022-11-29,1518
Dominican Republic,2022-11-30,1679
Dominican Republic,2022-12-03,899
Dominican Republic,2022-12-06,2233
Dominican Republic,2022-12-07,1872
Dominican Republic,2022-12-12,1688
Dominican Republic,2022-12-13,1848
Dominican Republic,2022-12-14,1745
Dominican Republic,2022-12-19,1789
Dominican Republic,2022-12-20,1718
Dominican Republic,2022-12-21,1552
Dominican Republic,2022-12-22,1489
Dominican Republic,2022-12-28,1667
Dominican Republic,2023-01-16,1910
Dominican Republic,2023-01-31,1614
Dominican Republic,2023-03-15,1200
Dominican Republic,2023-12-28,553
Dominican Republic,2023-12-29,750
East Timor,2021-09-21,7881
Ecuador,2021-01-21,2991
Ecuador,2021-01-22,803
Ecuador,2021-01-23,37
Ecuador,2021-01-26,760
Ecuador,2021-01-27,704
Ecuador,2021-01-28,222
Ecuador,2021-01-29,289
Ecuador,2021-02-01,1388
Ecuador,2021-02-02,1201
Ecuador,2021-02-03,2636
Ecuador,2021-02-04,109
Ecuador,2021-02-05,3
Ecuador,2021-02-06,1
Ecuador,2021-02-11,1526
Ecuador,2021-02-12,419
Ecuador,2021-02-13,41
Ecuador,2021-02-18,23629
Ecuador,2021-02-19,5303
Ecuador,2021-02-20,1
Ecuador,2021-02-21,1877
Ecuador,2021-02-22,1763
Ecuador,2021-02-23,12
Ecuador,2021-02-24,449
Ecuador,2021-02-25,18161
Ecuador,2021-02-26,10709
Ecuador,2021-02-27,97
Ecuador,2021-02-28,4
Ecuador,2021-03-01,475
Ecuador,2021-03-02,22
Ecuador,2021-03-03,26
Ecuador,2021-03-04,29412
Ecuador,2021-03-05,19877
Ecuador,2021-03-06,3965
Ecuador,2021-03-07,173
Ecuador,2021-03-08,4615
Ecuador,2021-03-09,1704
Ecuador,2021-03-10,785
Ecuador,2021-03-11,35198
Ecuador,2021-03-12,50772
Ecuador,2021-03-13,16772
Ecuador,2021-03-14,745
Ecuador,2021-03-15,11655
Ecuador,2021-03-16,8002
Ecuador,2021-03-17,6172
Ecuador,2021-03-18,8645
Ecuador,2021-03-19,8708
Ecuador,2021-03-20,8969
Ecuador,2021-03-21,1962
Ecuador,2021-03-22,42424
Ecuador,2021-03-23,23425
Ecuador,2021-03-24,9584
Ecuador,2021-03-25,21336
Ecuador,2021-03-26,24647
Ecuador,2021-03-27,6449
Ecuador,2021-03-28,334
Ecuador,2021-03-29,21116
Ecuador,2021-03-30,11568
Ecuador,2021-03-31,12581
Ecuador,2021-04-01,33259
Ecuador,2021-04-02,13749
Ecuador,2021-04-03,7487
Ecuador,2021-04-04,3000
Ecuador,2021-04-05,49275
Ecuador,2021-04-06,39274
Ecuador,2021-04-07,44565
Ecuador,2021-04-08,16581
Ecuador,2021-04-09,10218
Ecuador,2021-04-10,2955
Ecuador,2021-04-11,18
Ecuador,2021-04-12,8881
Ecuador,2021-04-13,49432
Ecuador,2021-04-14,33036
Ecuador,2021-04-15,37260
Ecuador,2021-04-16,43802
Ecuador,2021-04-17,45901
Ecuador,2021-04-18,2868
Ecuador,2021-04-19,41271
Ecuador,2021-04-20,48432
Ecuador,2021-04-21,60437
Ecuador,2021-04-22,49503
Ecuador,2021-04-23,58787
Ecuador,2021-04-24,22608
Ecuador,2021-04-25,7961
Ecuador,2021-04-26,46852
Ecuador,2021-04-27,62201
Ecuador,2021-04-28,55029
Ecuador,2021-04-29,70561
Ecuador,2021-04-30,68670
Ecuador,2021-05-01,53982
Ecuador,2021-05-02,40380
Ecuador,2021-05-03,50211
Ecuador,2021-05-04,39891
Ecuador,2021-05-05,51445
Ecuador,2021-05-06,57904
Ecuador,2021-05-07,46576
Ecuador,2021-05-08,17218
Ecuador,2021-05-09,5729
Ecuador,2021-05-10,30943
Ecuador,2021-05-11,37138
Ecuador,2021-05-12,40627
Ecuador,2021-05-13,45644
Ecuador,2021-05-14,61897
Ecuador,2021-05-15,39928
Ecuador,2021-05-16,21744
Ecuador,2021-05-17,48026
Ecuador,2021-05-18,43649
Ecuador,2021-05-19,49357
Ecuador,2021-05-20,77461
Ecuador,2021-05-21,84823
Ecuador,2021-05-22,57667
Ecuador,2021-05-23,90831
Ecuador,2021-05-24,3183
Ecuador,2021-05-25,6516
Ecuador,2021-05-26,58521
Ecuador,2021-05-27,60808
Ecuador,2021-05-28,55070
Ecuador,2021-05-29,36907
Ecuador,2021-05-30,21026
Ecuador,2021-05-31,58935
Ecuador,2021-06-01,50515
Ecuador,2021-06-02,57646
Ecuador,2021-06-03,79899
Ecuador,2021-06-04,92966
Ecuador,2021-06-05,46583
Ecuador,2021-06-06,30671
Ecuador,2021-06-07,59695
Ecuador,2021-06-08,61519
Ecuador,2021-06-09,60237
Ecuador,2021-06-10,70753
Ecuador,2021-06-11,85723
Ecuador,2021-06-12,49734
Ecuador,2021-06-13,35709
Ecuador,2021-06-14,56006
Ecuador,2021-06-15,68867
Ecuador,2021-06-16,94072
Ecuador,2021-06-17,104513
Ecuador,2021-06-18,92254
Ecuador,2021-06-19,54396
Ecuador,2021-06-20,16925
Ecuador,2021-06-21,67172
Ecuador,2021-06-22,68958
Ecuador,2021-06-23,74488
Ecuador,2021-06-24,84514
Ecuador,2021-06-25,69787
Ecuador,2021-06-26,54833
Ecuador,2021-06-27,22055
Ecuador,2021-06-28,69177
Ecuador,2021-06-29,64542
Ecuador,2021-06-30,80269
Ecuador,2021-07-01,96843
Ecuador,2021-07-02,104847
Ecuador,2021-07-03,88986
Ecuador,2021-07-04,57234
Ecuador,2021-07-05,147994
Ecuador,2021-07-06,179141
Ecuador,2021-07-07,198061
Ecuador,2021-07-08,230984
Ecuador,2021-07-09,270910
Ecuador,2021-07-10,252619
Ecuador,2021-07-11,190272
Ecuador,2021-07-12,281132
Ecuador,2021-07-13,352742
Ecuador,2021-07-14,401664
Ecuador,2021-07-15,429786
Ecuador,2021-07-16,413498
Ecuador,2021-07-17,309421
Ecuador,2021-07-18,254629
Ecuador,2021-07-19,321106
Ecuador,2021-07-20,313330
Ecuador,2021-07-21,277824
Ecuador,2021-07-22,259768
Ecuador,2021-07-23,251955
Ecuador,2021-07-24,195919
Ecuador,2021-07-25,140483
Ecuador,2021-07-26,180061
Ecuador,2021-07-27,263679
Ecuador,2021-07-28,304481
Ecuador,2021-07-29,317736
Ecuador,2021-07-30,325685
Ecuador,2021-07-31,243767
Ecuador,2021-08-01,163813
Ecuador,2021-08-02,197379
Ecuador,2021-08-03,214906
Ecuador,2021-08-04,217874
Ecuador,2021-08-05,229404
Ecuador,2021-08-06,254504
Ecuador,2021-08-07,237364
Ecuador,2021-08-08,207007
Ecuador,2021-08-09,4521
Ecuador,2021-08-10,379034
Ecuador,2021-08-11,336541
Ecuador,2021-08-12,271106
Ecuador,2021-08-13,199088
Ecuador,2021-08-14,103756
Ecuador,2021-08-15,65180
Ecuador,2021-08-16,377032
Ecuador,2021-08-17,408315
Ecuador,2021-08-18,384217
Ecuador,2021-08-19,325811
Ecuador,2021-08-20,275714
Ecuador,2021-08-21,191573
Ecuador,2021-08-22,131644
Ecuador,2021-08-23,191003
Ecuador,2021-08-24,227141
Ecuador,2021-08-25,229721
Ecuador,2021-08-26,247588
Ecuador,2021-08-27,265608
Ecuador,2021-08-28,185850
Ecuador,2021-08-29,115047
Ecuador,2021-08-30,181055
Ecuador,2021-08-31,159948
Ecuador,2021-09-09,53947
Ecuador,2021-09-10,55640
Ecuador,2021-09-11,11278
Ecuador,2021-09-12,5759
Ecuador,2021-09-13,56573
Ecuador,2021-09-14,66993
Ecuador,2021-09-15,74779
Ecuador,2021-09-21,63159
Ecuador,2021-09-22,16572
Ecuador,2021-09-23,39075
Ecuador,2021-09-24,39850
Ecuador,2021-09-25,4971
Ecuador,2021-09-26,1593
Ecuador,2021-09-27,48305
Ecuador,2021-09-28,107232
Ecuador,2021-09-29,68064
Ecuador,2021-09-30,55454
Ecuador,2021-10-01,79735
Ecuador,2021-10-02,4996
Ecuador,2021-10-03,1612
Ecuador,2021-10-04,38880
Ecuador,2021-10-05,44376
Ecuador,2021-10-06,46458
Ecuador,2021-10-07,42351
Ecuador,2021-10-08,8328
Ecuador,2021-10-09,883
Ecuador,2021-10-10,763
Ecuador,2021-10-11,42817
Ecuador,2021-10-12,46559
Ecuador,2021-10-13,44181
Ecuador,2021-10-14,47416
Ecuador,2021-10-15,50307
Ecuador,2021-10-16,8743
Ecuador,2021-10-17,4852
Ecuador,2021-10-18,38785
Ecuador,2021-10-19,43686
Ecuador,2021-10-20,197504
Ecuador,2021-10-21,137111
Ecuador,2021-10-22,129483
Ecuador,2021-10-23,16500
Ecuador,2021-10-24,5927
Ecuador,2021-10-25,112324
Ecuador,2021-10-26,127721
Ecuador,2021-10-27,128536
Ecuador,2021-10-28,128127
Ecuador,2021-10-29,110301
Ecuador,2021-10-30,8010
Ecuador,2021-10-31,3095
Ecuador,2021-11-01,2677
Ecuador,2021-11-02,2661
Ecuador,2021-11-03,3807
Ecuador,2021-11-04,86542
Ecuador,2021-11-05,104037
Ecuador,2021-11-06,10375
Ecuador,2021-11-07,4187
Ecuador,2021-11-08,94022
Ecuador,2021-11-09,101454
Ecuador,2021-11-10,105914
Ecuador,2021-11-11,105119
Ecuador,2021-11-12,95743
Ecuador,2021-11-13,38476
Ecuador,2021-11-14,19846
Ecuador,2021-11-15,105021
Ecuador,2021-11-16,118366
Ecuador,2021-11-17,133771
Ecuador,2021-11-18,127877
Ecuador,2021-11-19,133086
Ecuador,2021-11-20,58488
Ecuador,2021-11-21,39585
Ecuador,2021-11-22,232457
Ecuador,2021-11-23,143298
Ecuador,2021-11-24,155330
Ecuador,2021-11-25,154204
Ecuador,2021-11-26,143047
Ecuador,2021-11-27,41433
Ecuador,2021-11-28,21870
Ecuador,2021-11-29,113982
Ecuador,2021-11-30,106725
Ecuador,2021-12-01,109049
Ecuador,2021-12-02,122530
Ecuador,2021-12-03,98703
Ecuador,2021-12-04,32392
Ecuador,2021-12-05,17441
Ecuador,2021-12-06,77335
Ecuador,2021-12-07,90250
Ecuador,2021-12-08,93960
Ecuador,2021-12-09,110024
Ecuador,2021-12-10,120229
Ecuador,2021-12-11,52759
Ecuador,2021-12-12,31762
Ecuador,2021-12-13,104178
Ecuador,2021-12-14,101667
Ecuador,2021-12-15,190050
Ecuador,2021-12-16,114832
Ecuador,2021-12-17,97713
Ecuador,2021-12-18,37139
Ecuador,2021-12-19,23302
Ecuador,2021-12-20,91699
Ecuador,2021-12-21,97489
Ecuador,2021-12-22,88207
Ecuador,2021-12-23,80862
Ecuador,2021-12-24,8737
Ecuador,2021-12-25,13032
Ecuador,2021-12-26,7407
Ecuador,2021-12-27,91289
Ecuador,2021-12-28,107354
Ecuador,2021-12-29,89757
Ecuador,2021-12-30,59479
Ecuador,2021-12-31,5133
Ecuador,2022-01-01,1453
Ecuador,2022-01-02,6358
Ecuador,2022-01-03,86667
Ecuador,2022-01-04,110009
Ecuador,2022-01-05,118286
Ecuador,2022-01-06,119166
Ecuador,2022-01-07,119297
Ecuador,2022-01-08,45185
Ecuador,2022-01-09,38070
Ecuador,2022-01-10,137998
Ecuador,2022-01-11,142535
Ecuador,2022-01-12,144076
Ecuador,2022-01-13,131089
Ecuador,2022-01-14,128391
Ecuador,2022-01-15,51444
Ecuador,2022-01-16,40112
Ecuador,2022-01-17,120996
Ecuador,2022-01-18,109978
Ecuador,2022-01-19,94249
Ecuador,2022-01-20,89104
Ecuador,2022-01-21,95039
Ecuador,2022-01-22,46741
Ecuador,2022-01-23,22215
Ecuador,2022-01-24,70776
Ecuador,2022-01-25,70525
Ecuador,2022-01-26,67189
Ecuador,2022-01-27,66792
Ecuador,2022-01-28,71588
Ecuador,2022-01-29,34578
Ecuador,2022-01-30,19297
Ecuador,2022-01-31,62523
Ecuador,2022-02-01,67804
Ecuador,2022-02-02,69760
Ecuador,2022-02-03,71572
Ecuador,2022-02-04,77294
Ecuador,2022-02-05,32547
Ecuador,2022-02-06,25074
Ecuador,2022-02-07,79305
Ecuador,2022-02-08,81908
Ecuador,2022-02-09,83153
Ecuador,2022-02-10,83821
Ecuador,2022-02-11,89516
Ecuador,2022-02-12,39275
Ecuador,2022-02-13,28256
Ecuador,2022-02-14,82957
Ecuador,2022-02-15,96702
Ecuador,2022-02-16,104955
Ecuador,2022-02-17,102261
Ecuador,2022-02-18,115465
Ecuador,2022-02-19,56102
Ecuador,2022-02-20,33929
Ecuador,2022-02-21,108262
Ecuador,2022-02-22,112505
Ecuador,2022-02-23,102350
Ecuador,2022-02-24,92333
Ecuador,2022-02-25,75008
Ecuador,2022-02-26,23782
Ecuador,2022-02-27,11934
Ecuador,2022-02-28,13229
Ecuador,2022-03-01,7716
Ecuador,2022-03-02,62556
Ecuador,2022-03-03,71980
Ecuador,2022-03-04,78930
Ecuador,2022-03-05,33933
Ecuador,2022-03-06,25558
Ecuador,2022-03-07,67395
Ecuador,2022-03-08,64966
Ecuador,2022-03-09,63446
Ecuador,2022-03-10,82073
Ecuador,2022-03-11,61983
Ecuador,2022-03-12,31239
Ecuador,2022-03-13,17544
Ecuador,2022-03-14,51868
Ecuador,2022-03-15,51262
Ecuador,2022-03-16,51558
Ecuador,2022-03-17,55014
Ecuador,2022-03-18,54105
Ecuador,2022-03-19,16526
Ecuador,2022-03-20,26892
Ecuador,2022-03-21,39354
Ecuador,2022-03-22,35328
Ecuador,2022-03-23,40291
Ecuador,2022-03-24,34209
Ecuador,2022-03-25,34871
Ecuador,2022-03-26,15993
Ecuador,2022-03-27,8734
Ecuador,2022-03-28,31722
Ecuador,2022-03-29,30555
Ecuador,2022-03-30,42444
Ecuador,2022-03-31,32754
Ecuador,2022-04-05,98587
Ecuador,2022-04-06,35991
Ecuador,2022-04-07,32772
Ecuador,2022-04-08,36082
Ecuador,2022-04-09,13962
Ecuador,2022-04-10,7766
Ecuador,2022-04-11,32885
Ecuador,2022-04-12,37313
Ecuador,2022-04-13,46365
Ecuador,2022-04-14,42198
Ecuador,2022-04-15,4642
Ecuador,2022-04-16,7888
Ecuador,2022-04-17,5876
Ecuador,2022-04-18,37813
Ecuador,2022-04-19,39685
Ecuador,2022-04-20,36792
Ecuador,2022-04-21,41437
Ecuador,2022-04-22,37730
Ecuador,2022-04-23,17593
Ecuador,2022-04-24,10003
Ecuador,2022-04-25,45206
Ecuador,2022-04-26,52896
Ecuador,2022-04-27,52889
Ecuador,2022-04-28,49193
Ecuador,2022-04-29,51425
Ecuador,2022-04-30,15395
Ecuador,2022-05-01,5506
Ecuador,2022-05-02,4093
Ecuador,2022-05-03,29887
Ecuador,2022-05-04,36008
Ecuador,2022-05-05,32380
Ecuador,2022-05-06,32818
Ecuador,2022-05-07,8135
Ecuador,2022-05-08,3039
Ecuador,2022-05-09,21569
Ecuador,2022-05-10,27220
Ecuador,2022-05-11,34107
Ecuador,2022-05-12,26813
Ecuador,2022-05-13,36554
Ecuador,2022-05-14,13274
Ecuador,2022-05-15,6777
Ecuador,2022-05-16,45070
Ecuador,2022-05-17,37010
Ecuador,2022-05-18,35917
Ecuador,2022-05-19,39924
Ecuador,2022-05-20,37976
Ecuador,2022-05-21,10396
Ecuador,2022-05-22,5107
Ecuador,2022-05-23,3789
Ecuador,2022-05-24,36687
Ecuador,2022-05-25,33767
Ecuador,2022-05-26,34223
Ecuador,2022-05-27,33579
Ecuador,2022-05-28,10684
Ecuador,2022-05-29,5211
Ecuador,2022-05-30,29275
Ecuador,2022-05-31,31013
Ecuador,2022-06-01,29816
Ecuador,2022-06-02,31992
Ecuador,2022-06-03,36253
Ecuador,2022-06-04,10388
Ecuador,2022-06-05,5472
Ecuador,2022-06-06,29442
Ecuador,2022-06-07,34640
Ecuador,2022-06-08,38905
Ecuador,2022-06-09,35880
Ecuador,2022-06-10,38847
Ecuador,2022-06-11,10743
Ecuador,2022-06-12,5607
Ecuador,2022-06-13,28078
Ecuador,2022-06-14,35649
Ecuador,2022-06-15,27174
Ecuador,2022-06-16,24134
Ecuador,2022-06-17,20863
Ecuador,2022-06-18,4808
Ecuador,2022-06-19,2087
Ecuador,2022-06-20,20141
Ecuador,2022-06-21,19153
Ecuador,2022-06-24,18026
Ecuador,2022-06-25,3729
Ecuador,2022-06-26,2117
Ecuador,2022-06-27,17300
Ecuador,2022-06-28,19351
Ecuador,2022-06-29,18618
Ecuador,2022-06-30,16338
Ecuador,2022-07-01,16149
Ecuador,2022-07-02,4991
Ecuador,2022-07-03,1825
Ecuador,2022-07-04,18481
Ecuador,2022-07-05,25697
Ecuador,2022-07-06,31673
Ecuador,2022-07-07,33413
Ecuador,2022-07-08,40423
Ecuador,2022-07-09,10725
Ecuador,2022-07-10,6892
Ecuador,2022-07-11,36822
Ecuador,2022-07-12,37687
Ecuador,2022-07-13,37681
Ecuador,2022-07-14,39924
Ecuador,2022-07-15,38532
Ecuador,2022-07-16,15129
Ecuador,2022-07-17,6601
Ecuador,2022-07-18,36162
Ecuador,2022-07-19,41961
Ecuador,2022-07-20,44322
Ecuador,2022-07-21,44831
Ecuador,2022-07-22,41240
Ecuador,2022-07-23,13713
Ecuador,2022-07-24,7443
Ecuador,2022-07-25,30401
Ecuador,2022-07-26,36554
Ecuador,2022-07-27,42828
Ecuador,2022-07-28,45609
Ecuador,2022-07-29,41251
Ecuador,2022-07-30,13937
Ecuador,2022-07-31,7730
Ecuador,2022-08-01,48676
Ecuador,2022-08-02,39919
